100 7 1 7FD 1 7FD 1 7FF 1 7FF 1 0 0 0 7FF 0 
FD 6 2 7FD 0 7FF 1 7FF 1 7FF 0 0 7FF 7FF 7FF 7FF 
FF 9 2 7FC 0 7FF 1 7FE 1 7FF 7FF 7FF 7FF 0 7FF 0 
105 A 2 7FE 1 0 0 7FF 1 7FF 7FF 7FF 7FF 0 7FF 7FF 
114 D 1 7FD 3 1 1 7FF 1 7FF 7FE 7FF 7FF 7FF 7FF 7FF 
123 F 1 7FE 3 1 1 7FF 2 0 7FE 7FF 7FF 0 7FE 7FF 
138 F 1 1 0 1 1 7FF 0 7FF 7FF 0 0 0 7FF 0 
143 F 2 4 7FF 7FF 0 7FF 7FF 7FE 7FF 7FF 0 1 0 7FF 
142 F 2 3 7FF 7FF 0 0 7FF 7FE 7FF 7FF 0 0 0 0 
145 F 0 2 7FE 0 0 7FF 7FF 7FF 0 7FF 0 0 0 0 
146 E 1 2 7FF 7FF 0 0 7FE 7FF 0 7FF 1 0 0 7FF 
155 3 3 0 4 3 7FF 2 1 0 0 1 0 7FF 0 7FF 
148 7FC 2 7FF 1 0 7FF 1 0 0 0 0 0 0 0 7FF 
137 7F5 2 7FE 7FF 7FF 7FF 7FF 7FF 0 1 7FF 0 0 0 0 
12D 7EF 1 7FD 7FE 7FF 0 0 7FF 7FF 7FF 7FF 0 0 7FF 0 
126 7EF 1 7FE 7FF 0 7FF 7FF 7FE 7FF 7FF 7FE 0 0 0 0 
123 7F1 1 7FF 0 1 0 0 7FF 7FE 7FF 7FE 0 7FF 7FF 0 
11F 7ED 7FF 1 7FE 7FE 7FF 7FF 0 0 0 0 0 7FF 0 7FF 
121 7EC 7FE 0 7FF 7FF 7FE 7FF 7FF 7FF 0 0 0 1 7FF 0 
125 7EC 7FC 7FF 0 7FF 7FE 0 7FF 0 0 0 1 7FF 0 0 
12C 7EE 7FD 7FF 0 7FF 7FE 0 0 0 0 0 0 0 7FF 0 
131 7F3 7FF 0 0 7FF 7FE 7FF 7FF 1 0 0 7FF 0 7FF 7FF 
135 7F6 7FE 0 0 7FF 7FE 0 7FF 7FF 7FF 0 0 0 7FF 0 
137 7F6 7FF 7FE 7FF 0 0 0 0 0 7FF 7FF 0 7FF 0 0 
138 7F7 7FF 7FF 7FF 0 0 7FF 0 7FF 0 7FF 7FF 7FF 0 7FF 
13A 7F7 7FE 7FF 7FF 7FF 0 7FF 0 0 7FE 7FF 0 0 0 0 
13C 7F7 7FF 7FF 7FF 0 0 0 7FF 0 7FF 7FF 0 0 0 7FF 
14C 8 7FB 7FF 2 0 7FC 7FF 2 1 7FD 7FF 0 0 7FF 0 
149 7 7FB 7FF 3 1 7FB 7FF 3 1 7FD 7FE 1 0 7FF 7FF 
148 6 7FA 7FF 3 1 7FB 7FF 3 1 7FD 7FE 1 0 7FF 7FF 
147 4 7FA 7FF 3 0 7FC 7FF 2 1 7FE 7FF 1 7FF 7FE 7FF 
143 2 7F9 7FF 4 1 7FB 7FE 3 1 7FD 7FF 1 0 0 7FF 
142 1 7F9 7FF 3 1 7FC 7FE 3 0 7FE 7FF 2 0 7FF 7FF 
142 1 7F8 7FF 3 0 7FB 7FE 2 1 7FD 7FF 0 7FF 7FF 7FF 
143 1 7F8 7FE 4 7FF 7FC 7FF 2 0 7FD 7FF 1 0 7FF 0 
143 2 7F9 7FF 3 7FE 7FC 7FF 4 1 7FE 7FF 0 0 7FF 7FF 
143 2 7F8 7FF 3 0 7FB 7FF 2 0 7FD 7FE 2 1 7FE 7FF 
143 2 7FA 7FF 2 0 7FB 0 3 1 7FD 7FE 1 1 7FF 7FF 
145 5 7FA 7FD 4 1 7FB 7FE 3 0 7FD 7FF 1 0 7FF 7FF 
146 5 7FA 7FE 4 1 7FC 7FE 2 0 7FD 7FF 1 1 7FF 7FF 
145 5 7F9 7FD 4 0 7FC 7FE 3 0 7FD 7FF 0 0 7FE 7FF 
146 4 7F8 7FE 5 1 7FC 7FE 2 1 7FE 7FE 0 0 7FF 7FF 
146 4 7F9 7FE 5 0 7FB 7FF 2 1 7FE 7FD 1 1 7FF 7FF 
142 7FD 7FF 0 0 7FE 1 0 0 0 7FF 0 7FF 7FF 0 0 
141 7FD 7FF 7FF 7FF 7FF 0 7FF 7FF 7FF 0 0 0 7FF 0 7FF 
141 7FC 0 7FF 0 7FF 0 0 0 7FF 7FE 0 0 0 7FF 0 
141 7FC 7FF 0 0 7FF 0 0 0 7FF 7FF 7FF 0 7FF 7FF 0 
140 7FB 7FF 0 7FF 7FE 0 7FF 1 7FF 7FF 0 0 7FF 0 0 
140 7FB 0 7FF 7FF 7FF 0 7FF 7FF 0 0 7FF 7FF 0 0 7FF 
13D 7FC 7FF 7FF 1 7FE 0 7FE 0 0 7FF 0 0 0 7FF 7FF 
13E 7FB 0 7FE 0 7FF 7FF 7FF 0 7FF 7FF 7FF 1 0 0 0 
13E 7FB 7FF 7FF 0 7FF 0 7FF 0 0 0 7FF 0 7FF 7FF 7FF 
13E 7FB 1 7FE 0 7FF 0 7FF 0 7FF 7FF 7FF 0 0 0 0 
13D 7FB 1 7FF 0 7FF 0 7FF 0 7FF 0 7FF 1 0 7FF 7FF 
13E 7FC 2 7FE 7FF 0 0 7FE 0 7FE 1 7FE 0 0 7FF 7FF 
13F 7FB 3 7FF 7FF 7FF 1 7FF 0 7FF 0 7FF 0 0 7FF 0 
141 7F8 6 7FD 0 0 7FE 1 7FE 0 0 0 0 7FF 0 0 
144 7F5 5 7FD 0 0 7FE 1 7FF 0 7FF 0 7FF 0 7FF 0 
144 7F5 4 7FF 7FF 3 7FD 0 7FF 7FF 0 0 7FF 0 7FF 0 
151 7F7 4 7FE 0 7FF 7FE 0 7FF 0 7FF 7FF 7FF 7FF 7FF 7FF 
151 7F7 4 7FE 0 0 7FF 0 7FF 0 0 7FF 7FF 7FF 0 7FF 
151 7F6 3 7FF 0 0 7FF 1 7FF 0 7FF 0 0 7FF 7FF 7FF 
151 7F7 3 7FF 7FF 7FF 7FF 0 7FF 1 0 7FF 0 7FF 1 7FF 
152 7F8 3 7FF 0 0 7FF 7FF 7FF 1 7FF 0 0 0 7FF 7FF 
151 7F8 3 7FF 7FF 7FF 0 0 7FF 0 7FF 7FF 0 7FF 0 7FF 
150 7F8 5 0 0 7FF 7FE 0 0 0 7FE 0 0 0 7FF 7FF 
14F 7F8 5 7FF 7FF 7FF 7FF 0 7FF 7FF 7FF 7FF 0 0 0 7FF 
14F 7F9 5 7FF 7FF 7FF 7FF 0 7FF 7FF 0 7FF 7FF 7FE 7FF 7FF 
14F 7FB 5 7FE 7FE 7FF 7FF 0 7FF 7FF 7FF 7FF 0 0 7FF 7FE 
14F 7FB 5 7FE 7FE 0 7FE 7FF 7FF 1 0 7FF 0 7FF 0 7FF 
150 7FA 7 0 0 0 1 0 7FF 0 0 0 7FF 7FF 7FF 7FF 
14E 7FA 6 2 0 1 1 0 0 7FF 1 7FF 0 0 7FF 7FF 
14B 7FB 2 1 7FF 0 0 0 0 7FF 0 0 7FF 0 1 0 
148 7FE 7FF 7FF 0 0 7FF 0 0 0 0 7FF 0 7FF 0 7FF 
147 1 7FE 0 0 1 7FE 2 0 0 7FF 7FF 0 7FF 0 7FF 
165 7FE 7FD 2 7FB 3 7FF 1 7FF 7FF 2 7FE 1 7FE 0 7FF 
162 2 7FB 4 7FD 0 7FF 0 0 7FD 1 7FF 1 7FE 0 7FF 
160 5 7F9 3 0 7FC 0 0 0 7FE 0 7FF 0 7FF 0 7FF 
15C 6 7FC 7FE 2 7FE 1 7FF 0 0 0 0 0 7FF 0 7FF 
15A 4 2 7FA 2 0 1 7FD 0 2 7FF 7FF 7FF 0 7FF 7FF 
15A 1 5 7F8 3 0 1 7FE 7FF 2 7FE 0 7FE 1 7FE 7FE 
158 7FE 6 7FA 4 7FF 2 7FE 0 1 7FE 7FF 7FF 2 7FF 0 
159 7FD 9 7FB 7FE 0 0 7FF 7FF 7FF 0 7FF 0 0 7FF 0 
15B 7FA C 7FF 7FB 0 7FF 0 0 7FF 0 7FF 0 7FE 0 0 
15B 7F7 9 3 7FC 7FF 7FF 1 0 7FE 0 7FF 0 7FF 0 0 
15A 7F7 5 7 1 7FE 0 1 7FE 7FE 7FF 0 0 7FF 7FF 1 
15A 7F3 7FE 4 4 1 1 2 0 7FF 7FF 0 0 7FF 7FF 0 
159 7F1 7FC 1 3 3 1 0 0 1 0 7FF 0 0 7FF 0 
15B 7F2 7FB 0 1 2 1 0 1 0 0 0 0 0 7FF 7FF 
15E 7F5 7FC 7FE 0 0 7FF 7FF 7FF 0 0 7FF 0 7FF 7FF 0 
15F 7F7 7FB 7FD 7FE 7FF 7FE 7FE 7FF 0 0 0 7FF 7FF 0 7FF 
16E 7F3 7FA 7FE 7FF 0 2 1 1 7FF 7FF 7FF 7FF 0 0 7FF 
171 7F6 7FC 7FD 7FF 0 7FF 0 0 7FF 0 7FF 7FE 7FF 0 7FF 
173 7F9 7FD 7FE 7FE 7FE 7FE 7FE 0 7FF 0 0 7FF 7FE 0 7FF 
175 7F9 7FE 7FE 7FF 7FE 7FE 7FE 7FF 7FF 7FF 0 0 7FF 0 7FF 
175 7FA 7FE 7FF 7FF 7FF 7FF 0 0 7FF 7FF 0 0 7FF 0 0 
175 7FA 7FE 7FF 1 0 7FF 0 7FF 7FF 7FF 7FF 0 7FF 7FF 7FF 
176 7FD 7FF 7FF 7FF 0 7FF 7FF 7FF 1 7FF 0 7FF 0 0 7FF 
175 7FC 7FE 7FF 7FF 7FF 7FE 0 7FF 0 7FF 0 0 0 0 7FF 
176 7FC 7FE 0 7FF 1 7FF 0 0 0 7FF 0 7FF 0 0 7FF 
175 7FC 7FE 7FF 7FF 0 7FF 7FF 7FF 0 7FF 7FF 7FF 0 0 7FF 
174 7FC 7FD 7FF 7FF 0 7FF 1 7FE 0 7FF 0 7FF 7FF 0 0 
172 7FA 7FF 7FF 7FF 0 0 0 7FF 0 7FF 0 0 7FF 0 0 
173 7F9 0 7FF 7FF 7FF 0 7FF 7FF 0 7FF 7FF 7FF 1 7FF 7FF 
172 7FA 0 7FF 7FF 0 0 0 0 0 7FF 0 0 7FF 0 0 
173 7FA 0 7FF 0 0 0 0 0 0 7FF 0 0 7FF 0 7FF 
172 7FA 1 7FF 7FF 0 0 0 7FF 7FF 7FF 7FF 7FF 7FF 0 7FF 
189 7F6 0 7FF 0 7FF 7FF 7FF 0 7FF 0 0 0 7FF 7FF 0 
189 7F7 7FF 0 7FF 7FF 0 7FF 0 7FF 7FF 0 0 0 7FF 0 
189 7F8 0 0 0 7FF 7FF 0 7FF 0 7FF 0 0 7FF 7FF 7FF 
189 7F8 7FF 7FF 7FF 7FF 7FF 0 0 0 7FF 0 0 7FF 7FF 0 
188 7F8 7FF 7FF 7FF 7FF 7FF 7FF 0 7FF 0 0 0 7FF 7FF 7FF 
188 7F8 7FE 0 7FF 7FF 7FF 7FF 0 0 0 0 0 7FF 7FF 7FF 
188 7F7 7FF 0 7FF 7FF 7FF 7FF 0 0 0 0 0 0 7FF 0 
187 7F6 7FE 0 7FF 7FF 7FF 0 1 7FF 7FF 7FF 0 0 0 0 
187 7F7 7FF 0 7FF 7FF 7FF 7FF 7FF 0 7FF 0 7FF 7FF 7FF 7FF 
186 7F5 7FF 7FF 7FE 7FF 7FF 0 0 0 7FF 7FF 0 7FF 7FE 0 
185 7F5 7FF 7FE 7FF 0 7FF 7FF 0 7FF 0 0 0 7FF 1 7FF 
186 7F8 0 0 7FF 7FF 7FF 7FF 0 0 0 0 0 7FF 7FF 0 
184 7F9 7FF 0 7FF 0 0 0 7FF 7FF 0 1 7FF 7FE 7FF 7FF 
184 7F9 7FF 7FF 0 7FF 0 7FF 0 7FF 7FF 0 7FF 7FF 0 0 
185 7FA 7FF 0 0 7FF 7FF 0 0 0 0 7FF 0 7FF 7FF 0 
184 7FA 7FF 7FF 0 0 0 0 7FF 7FF 0 0 0 7FF 7FF 0 
19E 7F9 7FF 7FF 1 0 0 7FF 7FF 7FF 7FF 1 7FF 7FE 7FF 0 
19D 7F9 7FF 7FF 0 0 0 7FF 7FF 7FF 7FF 0 0 0 0 0 
19E 7FA 7FF 0 1 7FF 7FE 7FF 0 7FF 7FF 0 0 7FF 7FF 7FF 
19D 7F9 7FF 7FF 0 7FF 7FF 7FF 0 7FF 0 0 0 7FF 0 0 
19D 7F9 7FF 7FE 7FF 7FF 7FF 7FF 7FF 7FF 0 0 7FF 7FF 0 0 
19D 7F9 7FF 7FF 1 0 7FF 7FF 7FF 7FF 0 7FF 1 0 7FF 0 
19C 7F9 7FF 0 7FE 0 7FF 7FF 7FE 7FF 0 0 7FF 7FE 7FF 7FF 
19C 7FA 0 0 7FE 7FF 0 7FF 0 7FF 0 0 0 7FF 0 7FF 
19D 7FA 7FF 7FF 7FF 7FF 7FF 0 7FF 7FF 7FF 0 0 0 7FF 0 
19D 7FA 7FF 0 0 7FF 7FF 7FF 0 0 7FF 0 0 7FF 0 0 
19C 7FA 7FF 1 0 0 7FF 7FF 7FF 7FF 7FF 0 0 7FF 7FF 7FF 
19C 7F9 7FF 0 0 0 7FF 7FF 7FF 7FF 7FF 0 7FF 7FF 0 0 
19D 7F9 7FE 7FF 7FF 0 7FF 0 0 0 0 0 0 0 7FF 7FF 
19D 7F9 7FF 7FE 7FF 0 7FF 7FF 0 0 7FE 7FF 7FF 0 0 0 
19E 7FA 7FE 7FF 7FF 0 7FF 0 0 7FF 7FF 0 0 0 0 7FF 
19D 7FA 7FE 7FF 7FF 7FF 7FF 7FF 0 7FF 7FF 7FF 0 0 0 7FF 
1C1 7E7 F 7F6 1 7FF 7FE 7FF 1 7FD 7FF 1 7FE 7FF 0 0 
1BF 7E7 10 7F7 1 1 7FE 0 2 7FE 7FE 1 7FF 7FE 0 0 
1BF 7E6 10 7F7 2 0 7FE 0 2 7FE 7FF 0 7FE 7FE 7FF 0 
1C0 7E4 11 7F5 2 1 7FE 0 1 7FD 7FF 0 7FF 7FE 7FE 0 
1BF 7E5 11 7F5 2 7FF 7FD 1 0 7FE 0 1 7FF 7FE 7FF 1 
1BF 7E5 11 7F6 2 0 7FE 1 0 7FE 7FF 1 7FF 7FF 0 0 
1C0 7E2 11 7F6 1 1 7FE 2 7FE 7FF 7FF 2 7FF 7FF 0 7FF 
1C0 7E1 11 7F6 1 1 7FD 2 0 7FF 7FE 3 7FF 7FE 0 7FF 
1C0 7E2 11 7F6 1 1 7FD 1 0 7FF 7FE 3 7FE 7FF 7FF 0 
1C1 7E1 11 7F6 2 1 7FF 2 7FF 7FE 7FE 2 7FE 7FF 0 0 
1C2 7DF 12 7F5 2 1 7FE 3 0 7FF 7FF 2 7FE 7FF 7FF 0 
1C2 7DF 12 7F5 1 1 7FE 2 0 7FF 7FD 2 7FD 7FE 7FF 0 
1C2 7E0 12 7F6 0 2 7FF 2 7FF 7FF 7FE 2 7FE 7FE 7FF 1 
1C4 7DE 12 7F6 1 1 7FE 2 7FF 7FF 7FE 1 7FE 7FE 7FF 1 
1C6 7DC 11 7F7 2 0 7FF 2 0 7FF 7FF 3 7FF 0 7FF 0 
1C6 7DC 11 7F7 2 1 7FF 2 0 7FF 7FF 3 7FE 7FF 7FF 0 
1FE 2 0 1 0 7FF 0 1 0 1 7FF 0 0 7FF 0 0 
1FF 2 7FF 1 0 7FF 7FF 1 0 7FF 0 0 0 1 0 7FF 
1FF 3 0 1 0 7FF 7FF 1 7FF 7FF 1 0 7FF 7FF 7FF 0 
201 5 0 0 0 0 0 0 0 0 1 1 7FF 0 7FF 0 
202 6 7FF 0 0 0 0 0 0 0 1 7FF 7FF 0 0 7FF 
201 5 0 0 0 7FF 0 7FF 0 0 0 0 7FF 0 7FF 0 
200 3 7FF 7FF 7FF 7FE 7FF 7FF 7FE 7FF 0 7FF 7FF 7FF 7FF 7FF 
1FF 3 7FF 0 1 7FE 7FF 7FF 7FF 7FF 7FF 7FF 7FF 7FF 7FF 0 
200 2 7FF 0 0 7FE 7FF 7FF 7FF 7FF 7FE 7FF 7FF 0 7FF 0 
201 4 7FF 7FF 0 7FF 7FF 7FF 7FF 7FE 7FF 0 7FF 7FF 7FF 0 
202 4 0 1 1 7FF 7FF 0 7FE 7FF 7FF 7FF 0 7FF 7FF 7FF 
203 4 1 7FF 1 7FF 7FF 7FF 7FF 7FF 7FF 7FF 7FE 0 7FE 7FF 
203 3 2 7FF 1 7FF 0 7FF 7FE 7FF 7FE 7FE 7FF 7FF 7FF 7FF 
205 4 1 7FE 2 0 7FF 0 7FF 7FF 7FE 7FE 7FF 7FF 7FF 7FF 
20B 4 1 7FF 0 7FF 7FF 7FF 7FF 7FF 7FF 7FE 7FF 0 7FF 0 
20D 5 0 7FF 0 7FF 7FF 7FE 7FF 7FF 7FF 7FF 7FE 0 7FF 7FF 
1F5 0 1 7FF 7FF 7FF 0 0 0 0 0 7FF 7FF 7FF 7FF 7FF 
1F5 7FF 0 0 7FF 7FF 0 0 0 0 0 0 7FF 7FF 0 7FF 
1F6 0 1 7FF 7FF 7FE 0 7FF 0 1 0 7FF 0 0 7FF 0 
1F5 0 1 7FE 7FF 7FF 1 0 0 0 0 7FF 0 0 7FF 7FF 
1F6 7FF 1 7FF 0 0 0 7FF 0 0 0 0 7FF 7FF 0 7FF 
1F5 0 1 7FF 7FF 0 0 7FF 0 0 0 7FF 7FF 7FF 0 7FF 
1F4 3 1 7FF 7FF 0 0 0 7FF 0 7FF 7FF 0 7FF 7FF 7FF 
1F4 2 1 0 0 0 0 0 0 7FF 0 7FF 7FF 7FF 7FE 0 
1F4 2 0 0 0 7FF 0 7FF 0 7FF 7FF 7FF 7FF 7FF 7FF 7FF 
1F4 2 1 7FF 0 0 0 7FF 0 0 0 0 0 0 7FE 0 
1F4 2 1 7FF 0 0 0 7FF 0 7FF 7FF 7FF 0 7FE 7FF 7FE 
1F7 4 7FF 0 0 7FF 7FF 7FF 0 7FF 7FF 7FF 0 7FE 0 0 
1F9 4 7FF 0 1 0 0 0 0 7FF 0 7FF 0 7FF 7FF 0 
1F9 5 7FF 7FF 1 7FF 0 7FF 0 0 7FE 7FF 0 0 0 1 
1FD 4 7FF 1 1 7FF 7FF 7FF 0 7FF 0 7FF 0 7FF 0 0 
1FD 5 7FF 0 0 0 0 7FE 1 7FF 7FF 0 0 7FF 0 0 
1D4 C 13 7FD 7F8 7FE 2 7FE 0 1 7FF 0 0 7FF 7FD 0 
1D3 C 14 7FE 7F8 7FE 2 7FF 0 2 0 7FF 1 7FF 7FD 0 
1D4 D 13 7FF 7F7 0 0 7FF 0 2 7FF 7FF 0 7FF 7FD 0 
1D4 D 14 7FE 7F7 7FE 1 7FE 7FF 2 0 7FF 0 7FE 7FE 0 
1D6 E 15 7FE 7F7 7FD 1 7FF 0 2 0 7FE 1 7FE 7FD 0 
1D5 C 15 7FE 7F7 7FD 1 7FF 0 1 0 7FF 0 7FE 7FE 0 
1D2 B 14 0 7F6 7FB 1 1 0 0 0 7FF 7FF 7FF 7FF 0 
1D2 B 14 0 7F7 7FA 2 0 7FF 0 0 7FF 7FF 7FF 7FD 0 
1D2 A 14 7FF 7F7 7FB 2 0 1 1 0 0 0 7FF 7FE 0 
1D2 B 15 7FF 7F7 7FB 2 1 0 0 0 7FF 7FF 7FF 7FE 1 
1D3 A 15 0 7F6 7FB 2 1 1 0 0 7FF 7FF 7FF 7FE 0 
1D2 B 14 7FF 7F8 7FB 2 1 7FF 0 0 7FF 0 7FF 7FF 0 
1D2 B 13 0 7F8 7FA 2 2 7FF 0 0 7FF 7FF 0 7FE 7FF 
1D3 A 14 0 7F8 7FA 1 2 7FF 0 1 7FF 7FF 7FF 7FF 7FF 
1D4 A 14 1 7F8 7FA 2 2 0 1 0 0 7FF 0 7FE 7FF 
1D5 9 14 1 7F8 7FA 2 1 0 1 0 0 0 7FF 7FF 7FF 
207 7F0 7EB A 0 0 7FF 7FF 7FD 0 0 0 1 7FF 7FE 0 
1F5 3 7E1 5 7FF 1 7FD 0 7FF 0 0 0 0 7FF 7FF 7FF 
1E2 15 7DF 7F9 0 1 7FA 7FF 0 0 7FF 7FF 0 0 7FF 0 
1D0 1C 7F0 7F0 0 7FF 7FD 0 0 0 7FF 7FF 0 0 7FF 0 
1C1 20 7FF 7F3 7FA 1 4 0 7FD 0 7FF 7FE 0 0 7FF 0 
1B6 22 6 7FA 7F7 3 4 7FF 7FE 0 0 7FF 7FF 0 0 7FF 
1AC 1A A 7FD 7FD 7FE 7FE 2 2 7FF 7FD 7FF 7FE 1 1 7FF 
1AA 1E A 7FC 7FC 7FF 0 1 3 7FF 7FD 7FE 7FE 1 0 0 
1AB 1F 7 7FC 7FD 7FE 0 1 1 7FF 7FE 7FE 7FF 0 1 0 
1B5 1C 4 7FD 7FF 7FF 0 1 0 0 7FE 7FE 0 0 7FF 7FF 
1BC 1A 1 7FD 0 1 0 7FF 7FF 0 7FF 7FF 7FF 1 7FF 0 
1C8 13 7FA 7FF 1 7FD 0 0 7FE 1 0 7FE 0 1 7FE 0 
1D4 9 7FB 0 0 0 0 0 7FF 7FF 7FF 7FF 7FF 0 7FF 7FF 
1DB 7FF 0 7FE 7FE 1 7FF 7FE 0 7FF 7FF 1 7FD 0 1 7FF 
1DD 1 7FF 7FE 7FF 0 7FF 7FF 0 7FF 7FF 0 7FF 0 0 7FE 
1DF 1 7FD 7FF 7FF 1 7FF 0 0 0 0 0 7FF 0 7FF 7FF 
